,index,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,strategy_signal,BAH_signal,SAH_signal,qty,balance,portfolio_value,BAH_portfolio_value,SAH_portfolio_value
8469,8469,2024-06-02 21:00:00+03:00,67921.8,67921.9,67506.2,67751.2,11193.428,2024-06-02 21:59:59.999000+03:00,757722842.1225,133336,5530.109,374337234.61,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,399469.72377102514,229760.23383582316,-29802.015623545303
8470,8470,2024-06-02 22:00:00+03:00,67751.2,67839.9,67296.3,67765.3,9028.398,2024-06-02 22:59:59.999000+03:00,610012434.5524,110488,3920.565,264957866.38,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,399390.37423715915,229808.05232903193,-29849.838649857644
8471,8471,2024-06-02 23:00:00+03:00,67765.4,67874.0,67606.4,67874.0,2579.966,2024-06-02 23:59:59.999000+03:00,174768040.5612,47718,1308.867,88674861.4219,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,398778.6512349446,230176.69560646397,-30218.516873981775
8472,8472,2024-06-03 00:00:00+03:00,67874.0,67953.3,67789.1,67848.7,2261.514,2024-06-03 00:59:59.999000+03:00,153509806.0247,39221,1150.793,78116947.4157,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,398921.03018578206,230090.89362928795,-30132.70676293908
8473,8473,2024-06-03 01:00:00+03:00,67848.7,68031.3,67845.5,67977.8,2113.905,2024-06-03 01:59:59.999000+03:00,143625038.1756,44113,1124.957,76435964.3404,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,398194.503602655,230528.72110966034,-30570.575748536387
8474,8474,2024-06-03 02:00:00+03:00,67977.8,68038.7,67801.0,67805.9,1707.238,2024-06-03 02:59:59.999000+03:00,115940817.7846,33306,734.191,49871178.3691,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,399161.8926006375,229945.74245841315,-29987.54183200517
8475,8475,2024-06-03 03:00:00+03:00,67805.9,67923.5,67642.6,67863.6,4130.538,2024-06-03 03:59:59.999000+03:00,279958813.8898,65847,1901.796,128903617.5652,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,398837.17855070386,230141.4252284944,-30183.243152446463
8476,8476,2024-06-03 04:00:00+03:00,67863.6,68628.6,67855.2,68521.5,11397.795,2024-06-03 04:59:59.999000+03:00,778609415.4443,160670,6640.647,453631632.4942,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,395134.76306627906,232372.61577332,-32414.645209955837
8477,8477,2024-06-03 05:00:00+03:00,68521.5,68848.0,68441.1,68460.4,10554.076,2024-06-03 05:59:59.999000+03:00,724746858.8302,145796,5091.896,349699306.6133,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,395478.61104636476,232165.4023027487,-32207.412095935695
8478,8478,2024-06-03 06:00:00+03:00,68460.4,68576.0,68247.9,68435.9,5707.721,2024-06-03 06:59:59.999000+03:00,390341580.0363,84026,2942.453,201238177.4127,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,395616.4878959899,232082.31343157034,-32124.315348088043
8479,8479,2024-06-03 07:00:00+03:00,68435.9,68650.0,68333.3,68553.5,4201.36,2024-06-03 07:59:59.999000+03:00,287677211.2919,68123,2181.682,149408073.9438,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,394954.679017789,232481.1400132264,-32523.179737756873
8480,8480,2024-06-03 08:00:00+03:00,68553.5,68826.0,68491.1,68746.8,5369.865,2024-06-03 08:59:59.999000+03:00,368839523.5273,79877,2864.779,196782069.7404,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,393866.8588123789,233136.69424991097,-33178.79611975499
8481,8481,2024-06-03 09:00:00+03:00,68746.8,69255.0,68669.8,69101.4,16902.643,2024-06-03 09:59:59.999000+03:00,1167174295.1465,178179,9816.266,677835628.7821,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391871.30245004874,234339.27848337372,-34381.494355950184
8482,8482,2024-06-03 10:00:00+03:00,69101.4,69236.9,68845.2,68949.9,9116.034,2024-06-03 10:59:59.999000+03:00,629447826.2404,107696,4108.89,283776923.4761,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392723.88786711876,233825.48403506685,-33867.65120089217
8483,8483,2024-06-03 11:00:00+03:00,68950.0,69385.0,68950.0,69177.4,8928.742,2024-06-03 11:59:59.999000+03:00,618137530.7366,116464,4812.318,333143057.6372,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391443.6028348849,234597.0235531514,-34639.26385947762
8484,8484,2024-06-03 12:00:00+03:00,69177.4,69235.9,68951.4,69050.0,4113.505,2024-06-03 12:59:59.999000+03:00,284183509.7565,66345,1873.522,129432535.6434,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392160.56245293585,234164.9614230241,-34207.16077066978
8485,8485,2024-06-03 13:00:00+03:00,69050.1,69231.9,68912.4,68958.0,4691.724,2024-06-03 13:59:59.999000+03:00,324152209.0766,61940,2371.593,163882132.4569,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392678.30409234465,233852.9542332932,-33895.1240032418
8486,8486,2024-06-03 14:00:00+03:00,68958.0,69300.0,68872.1,69125.5,6108.993,2024-06-03 14:59:59.999000+03:00,422252544.8612,89034,3029.741,209463251.6306,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391735.6766510297,234421.01080155323,-34463.23442220036
8487,8487,2024-06-03 15:00:00+03:00,69125.5,69831.6,69125.5,69792.7,16332.944,2024-06-03 15:59:59.999000+03:00,1135876599.6655,193565,9345.531,649892421.9777,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,387980.9242400124,236683.74120360162,-36726.17932685191
8488,8488,2024-06-03 16:00:00+03:00,69792.6,70372.9,69562.5,69830.1,21708.558,2024-06-03 16:59:59.999000+03:00,1518686131.8638,261672,11002.787,769880950.2496,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,387770.45100833965,236810.57890899226,-36853.02905621941
8489,8489,2024-06-03 17:00:00+03:00,69830.1,70133.0,68554.7,68820.1,34594.367,2024-06-03 17:59:59.999000+03:00,2397515835.308,389222,16287.949,1128815283.7819,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,393454.35378880636,233385.2825869466,-33427.408022499236
8490,8490,2024-06-03 18:00:00+03:00,68820.0,69650.0,68800.6,69650.0,17213.112,2024-06-03 18:59:59.999000+03:00,1191193256.5753,200291,9444.426,653672812.3105,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,388783.98654374765,236199.79092126904,-36242.18316693918
8491,8491,2024-06-03 19:00:00+03:00,69650.0,69752.0,68932.2,69122.2,13441.302,2024-06-03 19:59:59.999000+03:00,931566156.9944,163349,6533.447,452829176.057,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391754.2478185302,234409.8192393129,-34452.041799020866
8492,8492,2024-06-03 20:00:00+03:00,69122.2,69440.0,68838.0,69309.9,6615.019,2024-06-03 20:59:59.999000+03:00,457499905.0106,101540,3485.166,241022999.8082,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390697.94232160586,235046.38173401385,-35088.664638653805
8493,8493,2024-06-03 21:00:00+03:00,69309.9,69495.7,69203.1,69338.5,5277.608,2024-06-03 21:59:59.999000+03:00,366138431.0136,71173,2643.826,183417711.9976,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390536.9922032679,235143.3752734302,-35185.66737287599
8494,8494,2024-06-03 22:00:00+03:00,69338.5,69343.8,69066.7,69257.2,4449.991,2024-06-03 22:59:59.999000+03:00,307884250.4409,64775,2210.323,152914172.5103,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390994.51823896286,234867.655876418,-34909.92183818147
8495,8495,2024-06-03 23:00:00+03:00,69257.2,69553.8,69150.2,69150.2,4864.395,2024-06-03 23:59:59.999000+03:00,337529088.3614,73787,2234.604,155046089.2695,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391596.6742761014,234504.77794923098,-34547.00951084678
8496,8496,2024-06-04 00:00:00+03:00,69150.0,69243.9,68945.2,69129.1,4260.801,2024-06-04 00:59:59.999000+03:00,294441247.7131,69082,2402.38,166031049.8562,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391715.4171955745,234433.21977854273,-34475.444556577975
8497,8497,2024-06-04 01:00:00+03:00,69129.1,69184.8,68850.0,69088.2,4140.901,2024-06-04 01:59:59.999000+03:00,285759893.3772,69218,2115.85,146014730.4678,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391945.58712005086,234294.51223441234,-34336.72386323227
8498,8498,2024-06-04 02:00:00+03:00,69088.3,69102.8,68764.0,68851.4,3554.936,2024-06-04 02:59:59.999000+03:00,244922955.132,52446,1452.832,100095228.2299,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,393278.2090788771,233491.43285910497,-33533.568357504584
8499,8499,2024-06-04 03:00:00+03:00,68851.3,69135.3,68659.0,69041.1,6647.528,2024-06-04 03:59:59.999000+03:00,458084309.1403,95806,3361.28,231655447.1191,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392210.6483289221,234134.77811880014,-34176.97460512514
8500,8500,2024-06-04 04:00:00+03:00,69041.1,69260.8,68936.1,69259.9,4061.601,2024-06-04 04:59:59.999000+03:00,280758762.8917,69032,2045.514,141417208.4132,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390979.32364737155,234876.8126091601,-34919.07943896469
8501,8501,2024-06-04 05:00:00+03:00,69259.9,69350.0,69120.8,69176.0,3029.887,2024-06-04 05:59:59.999000+03:00,209803477.2291,56434,1246.874,86348315.1824,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391451.4815120063,234592.27561765554,-34634.515473886364
8502,8502,2024-06-04 06:00:00+03:00,69175.9,69408.2,69152.6,69199.1,2967.631,2024-06-04 06:59:59.999000+03:00,205609217.4435,47130,1662.023,115157436.6016,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391321.48333950253,234670.61655333798,-34712.86383614276
8503,8503,2024-06-04 07:00:00+03:00,69199.1,69318.4,69082.8,69097.2,4093.312,2024-06-04 07:59:59.999000+03:00,283352907.9371,53563,1806.496,125069219.1158,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391894.93848141306,234325.03467688602,-34367.249199176294
8504,8504,2024-06-04 08:00:00+03:00,69097.2,69200.1,68949.6,68995.4,3583.706,2024-06-04 08:59:59.999000+03:00,247535345.4577,53255,1661.464,114774187.9343,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392467.830860672,233979.79193868377,-34021.97373260924
8505,8505,2024-06-04 09:00:00+03:00,68995.3,69088.0,68787.2,68939.9,7667.749,2024-06-04 09:59:59.999000+03:00,528542295.9749,92806,3743.534,258057829.6308,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392780.1641322719,233791.5702100961,-33833.73416095434
8506,8506,2024-06-04 10:00:00+03:00,68939.9,69122.5,68930.0,69054.7,3292.767,2024-06-04 10:59:59.999000+03:00,227351452.5019,47598,1805.158,124638544.2163,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392134.11260831385,234180.90092076032,-34223.10177944056
8507,8507,2024-06-04 11:00:00+03:00,69054.6,69246.7,68855.2,68873.7,5688.325,2024-06-04 11:59:59.999000+03:00,392740489.1289,78193,2625.721,181347294.2825,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,393152.7130075856,233567.06068878976,-33609.203356565966
8508,8508,2024-06-04 12:00:00+03:00,68873.7,68931.2,68595.5,68752.5,9321.701,2024-06-04 12:59:59.999000+03:00,640842159.1171,120468,4327.086,297502510.7639,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,393834.7813412416,233156.0251301443,-33198.12883251955
8509,8509,2024-06-04 13:00:00+03:00,68752.5,69000.0,68735.3,68930.1,4690.842,2024-06-04 13:59:59.999000+03:00,323200091.3572,62526,2737.8,188622490.9115,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392835.3148721219,233758.33466162483,-33800.4954618153
8510,8510,2024-06-04 14:00:00+03:00,68930.1,69080.0,68868.4,68992.8,3874.278,2024-06-04 14:59:59.999000+03:00,267209807.1707,54598,1878.077,129538538.4275,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392482.46268961177,233970.9743441914,-34013.15530222544
8511,8511,2024-06-04 15:00:00+03:00,68992.8,69209.0,68882.4,68989.5,5892.035,2024-06-04 15:59:59.999000+03:00,406860629.7765,80186,3016.635,208320091.0066,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,392501.0338571123,233959.78278195104,-34001.962679045944
8512,8512,2024-06-04 16:00:00+03:00,68989.5,69876.0,68989.0,69566.6,19796.468,2024-06-04 16:59:59.999000+03:00,1376040743.6325,226571,10298.557,715847461.9833,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389253.3305951248,235916.94962101302,-35959.31505385775
8513,8513,2024-06-04 17:00:00+03:00,69566.7,70200.0,69352.3,69691.9,29971.188,2024-06-04 17:59:59.999000+03:00,2091890584.1495,343918,14978.638,1045576202.7969,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,388548.18899275607,236341.88984789647,-36384.29556427864
8514,8514,2024-06-04 18:00:00+03:00,69691.9,70560.3,69496.2,70492.0,22895.86,2024-06-04 18:59:59.999000+03:00,1606238268.1396,281327,12469.777,874958507.0691,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,384045.52501785365,239055.33498380613,-39097.99792970391
8515,8515,2024-06-04 19:00:00+03:00,70492.1,71066.8,70445.0,70858.0,26654.356,2024-06-04 19:59:59.999000+03:00,1886959607.5051,314115,13724.858,971673170.6611,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381985.8137132489,240296.58097773558,-40339.36159142823
8516,8516,2024-06-04 20:00:00+03:00,70858.1,70893.0,70405.4,70606.3,11457.305,2024-06-04 20:59:59.999000+03:00,809072524.7882,141525,5795.26,409215888.3848,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,383402.2873071533,239442.97000322182,-39485.66969619325
8517,8517,2024-06-04 21:00:00+03:00,70606.3,71146.4,70606.2,70740.7,11514.943,2024-06-04 21:59:59.999000+03:00,816620123.7488,145731,5740.764,407139812.2123,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382645.93430349516,239898.77181082865,-39941.51471295755
8518,8518,2024-06-04 22:00:00+03:00,70740.7,70783.2,70117.8,70459.0,12729.621,2024-06-04 22:59:59.999000+03:00,896583380.0231,146026,6316.996,445040907.5268,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,384231.236692859,238943.41936140266,-38986.071697909094
8519,8519,2024-06-04 23:00:00+03:00,70459.1,70600.0,70207.2,70444.5,5019.302,2024-06-04 23:59:59.999000+03:00,353212831.7608,78063,2868.326,201844739.638,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,384312.83727733104,238894.24431519507,-38936.89198999925
8520,8520,2024-06-05 00:00:00+03:00,70444.5,70665.3,70380.5,70650.0,2905.688,2024-06-05 00:59:59.999000+03:00,204880627.4834,47536,1648.091,116211181.7428,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,383156.3600284341,239591.17341834397,-39633.887160721526
8521,8521,2024-06-05 01:00:00+03:00,70650.0,70776.3,70535.8,70608.9,4749.774,2024-06-05 01:59:59.999000+03:00,335619002.7802,67422,2366.836,167237515.4509,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,383387.6554782135,239451.78759771417,-39494.48812657705
8522,8522,2024-06-05 02:00:00+03:00,70608.9,70663.8,70442.1,70580.0,3594.149,2024-06-05 02:59:59.999000+03:00,253615210.2514,48390,1635.95,115451875.3994,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,383550.29388450604,239353.77664354874,-39396.46788115674
8523,8523,2024-06-05 03:00:00+03:00,70580.0,70954.1,70462.8,70820.1,7593.081,2024-06-05 03:59:59.999000+03:00,537224518.2687,102585,4002.547,283234768.9387,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382199.1007581792,240168.04758109644,-40210.81601006389
8524,8524,2024-06-05 04:00:00+03:00,70820.2,71389.8,70685.9,71020.7,11466.934,2024-06-05 04:59:59.999000+03:00,814891946.7901,152628,5827.771,414176303.7019,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381070.19887920737,240848.35891000964,-40891.19183121662
8525,8525,2024-06-05 05:00:00+03:00,71020.7,71216.0,70700.0,70892.1,7824.993,2024-06-05 05:59:59.999000+03:00,555354277.1147,111701,3799.847,269694480.254,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381793.9116490766,240412.22712088583,-40455.01869761624
8526,8526,2024-06-05 06:00:00+03:00,70892.2,71057.0,70819.1,70994.0,5420.481,2024-06-05 06:59:59.999000+03:00,384396981.0309,71177,2745.781,194746224.0769,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381220.4565071662,240757.80899733776,-40800.63333458264
8527,8527,2024-06-05 07:00:00+03:00,70994.0,71327.9,70875.9,71220.2,7955.595,2024-06-05 07:59:59.999000+03:00,565918329.7014,101189,4047.009,287890743.4692,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379947.4873894023,241524.9397181761,-41567.83677797619
8528,8528,2024-06-05 08:00:00+03:00,71220.2,71245.0,70922.0,71038.4,5061.003,2024-06-05 08:59:59.999000+03:00,359502489.9048,76903,2373.448,168583388.7204,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380970.5898898863,240908.38638020787,-40951.22499190655
8529,8529,2024-06-05 09:00:00+03:00,71038.4,71199.3,70872.4,71163.4,7091.922,2024-06-05 09:59:59.999000+03:00,503700142.0601,75080,3486.947,247689104.2464,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380267.13657547213,241332.30919234222,-41375.18799112935
8530,8530,2024-06-05 10:00:00+03:00,71163.4,71430.0,71071.3,71244.1,9042.589,2024-06-05 10:59:59.999000+03:00,644444050.4696,117088,4402.378,313778960.6684,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379812.98711568624,241605.9937598562,-41648.89850342763
8531,8531,2024-06-05 11:00:00+03:00,71244.0,71282.2,70923.0,70972.0,5466.131,2024-06-05 11:59:59.999000+03:00,388533442.5831,83729,2419.805,172005580.5863,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381344.2642905031,240683.1985824021,-40726.01584671941
8532,8532,2024-06-05 12:00:00+03:00,70971.9,71078.8,70860.0,70947.9,5000.43,2024-06-05 12:59:59.999000+03:00,354834090.3118,68626,2442.041,173316696.6619,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381479.8900895222,240601.46626422257,-40644.27578046924
8533,8533,2024-06-05 13:00:00+03:00,70948.0,70965.0,70766.4,70840.7,4968.193,2024-06-05 13:59:59.999000+03:00,352061193.0701,70893,2394.123,169665387.1493,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382083.1716519638,240237.91006053615,-40280.68511233581
8534,8534,2024-06-05 14:00:00+03:00,70840.8,71156.0,70737.4,71008.4,6001.621,2024-06-05 14:59:59.999000+03:00,425911034.053,88844,3355.243,238113241.8153,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381139.41868534574,240806.6449052956,-40849.473872093076
8535,8535,2024-06-05 15:00:00+03:00,71008.4,71178.9,70686.1,70992.4,11073.644,2024-06-05 15:59:59.999000+03:00,785332268.6588,134117,5231.436,371079069.4144,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381229.46070959076,240752.3827853424,-40795.20660819256
8536,8536,2024-06-05 16:00:00+03:00,70992.3,71224.7,70632.0,70773.1,11901.035,2024-06-05 16:59:59.999000+03:00,843840331.9092,145511,5856.158,415192138.0693,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382463.5992043989,240008.65260373394,-40051.40592235615
8537,8537,2024-06-05 17:00:00+03:00,70773.1,71111.0,70423.6,70907.4,17736.2,2024-06-05 17:59:59.999000+03:00,1254647831.9296,201291,8837.648,625167072.2932,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381707.8089633924,240464.11527309104,-40506.91176872107
8538,8538,2024-06-05 18:00:00+03:00,70907.4,71792.0,70802.6,71625.1,24186.164,2024-06-05 18:59:59.999000+03:00,1727964568.4698,276723,12794.549,914123805.7655,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,377668.8614133518,242898.11049124176,-42941.13772505868
8539,8539,2024-06-05 19:00:00+03:00,71625.2,71824.4,71302.6,71355.8,12183.773,2024-06-05 19:59:59.999000+03:00,872332727.5934,165914,5733.723,410580232.1805,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379184.38123392576,241984.81118477948,-42027.7518395331
8540,8540,2024-06-05 20:00:00+03:00,71355.9,71754.6,71280.0,71660.0,7299.615,2024-06-05 20:59:59.999000+03:00,522210074.0488,105794,3728.744,266751731.1921,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,377472.45724796737,243016.46974038967,-43059.508194441674
8541,8541,2024-06-05 21:00:00+03:00,71660.0,71792.7,70940.0,71134.5,13306.297,2024-06-05 21:59:59.999000+03:00,948308779.2336,160594,6432.166,458359713.6164,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380429.77498176467,241234.2982381768,-41277.16774570904
8542,8542,2024-06-05 22:00:00+03:00,71134.5,71434.0,70909.2,71314.8,7857.808,2024-06-05 22:59:59.999000+03:00,559099439.1065,104328,4051.203,288236852.7649,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379415.1139210536,241845.7645023994,-41888.69197578801
8543,8543,2024-06-05 23:00:00+03:00,71314.8,71390.5,71186.4,71228.6,3621.68,2024-06-05 23:59:59.999000+03:00,258134771.8651,61932,1859.276,132521478.447,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379900.2153266736,241553.42733115156,-41596.327091524
8544,8544,2024-06-06 00:00:00+03:00,71228.6,71249.5,71071.5,71177.2,2621.688,2024-06-06 00:59:59.999000+03:00,186547981.0915,40710,1229.416,87489366.9414,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380189.47532956075,241379.11027080187,-41421.99350624354
8545,8545,2024-06-06 01:00:00+03:00,71177.2,71316.0,71123.4,71180.0,2020.068,2024-06-06 01:59:59.999000+03:00,143863560.877,39235,1018.961,72570536.2664,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380173.71797531785,241388.6061417937,-41431.49027742614
